id_estado	Prioridad	Estado	Entorno	SLA
510	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
511	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
512	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
513	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
514	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
515	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
516	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
517	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
518	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
519	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
520	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
521	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
522	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
523	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
524	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
525	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
526	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
527	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
528	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
529	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
530	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
531	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
532	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
533	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
534	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
535	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
536	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
537	Media	Cerrado	PRE	
538	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
539	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
540	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
541	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
542	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
543	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
544	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
545	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
546	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
547	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
548	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
549	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
550	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
551	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
552	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
553	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
554	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
555	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
556	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
557	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
558	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
559	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
560	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
561	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
562	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
563	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
564	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
565	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
566	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
567	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
568	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
569	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
570	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
571	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
572	Baja	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
573	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
574	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
575	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
576	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
577	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
578	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
579	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
580	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
581	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
582	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
583	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
584	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
585	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
586	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
587	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
588	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
589	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
590	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
591	Alta	Cerrado	PREPRODUCCION	
592	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
593	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
594	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
595	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
596	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
597	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
598	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
599	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
600	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
601	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
602	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
603	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
604	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
605	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
606	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
607	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
608	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
609	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
610	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
611	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
612	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
613	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
614	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
615	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
616	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
617	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
618	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
619	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
620	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
621	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
622	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
623	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
624	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
625	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
626	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
627	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
628	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
629	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
630	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
631	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
632	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
633	Alta	Cerrado	PREPRODUCCION	
634	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
635	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
636	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
637	Media	Cerrado	na	Dentro del Objetivo de servicio
638	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
639	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
640	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
641	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
642	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
643	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
644	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
645	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
646	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
647	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
648	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
649	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
650	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
651	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
652	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
653	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
654	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
655	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
656	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
657	Baja	Cerrado	CERT	
658	Baja	Cerrado	MIGRATION	
659	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
660	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
661	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
662	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
663	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
664	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
665	Media	Cerrado	RBM TST	Dentro del Objetivo de servicio
666	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
667	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
668	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
669	Media	Cerrado	Maqueta	
670	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
671	Media	Cerrado	PREPRODUCCION	
672	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
673	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
674	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
675	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
676	Media	Cerrado	UAT	
677	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
678	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
679	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
680	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
681	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
682	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
683	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
684	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
685	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
686	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
687	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
688	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
689	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
690	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
691	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
692	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
693	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
694	Media	Cerrado	TELXIUS	
695	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
696	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
697	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
698	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
699	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
700	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
701	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
702	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
703	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
704	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
705	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
706	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
707	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
708	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
709	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
710	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
711	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
712	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
713	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
714	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
715	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
716	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
717	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
718	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
719	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
720	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
721	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
722	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
723	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
724	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
725	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
726	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
727	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
728	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
729	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
730	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
731	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
732	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
733	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
734	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
735	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
736	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
737	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
738	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
739	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
740	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
741	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
742	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
743	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
744	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
745	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
746	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
747	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
748	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
749	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
750	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
751	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
752	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
753	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
754	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
755	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
756	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
757	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
758	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
759	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
760	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
761	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
762	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
763	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
764	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
765	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
766	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
767	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
768	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
769	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
770	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
771	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
772	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
773	Alta	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
774	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
775	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
776	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
777	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
778	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
779	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
780	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
781	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
782	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
783	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
784	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
785	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
786	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
787	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
788	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
789	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
790	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
791	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
792	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
793	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
794	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
795	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
796	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
797	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
798	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
799	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
800	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
801	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
802	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
803	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
804	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
805	Alta	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
806	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
807	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
808	Media	Cerrado	UAT	
809	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
810	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
811	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
812	Media	Cerrado	UAT	
813	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
814	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
815	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
816	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
817	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
818	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
819	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
820	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
821	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
822	Baja	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
823	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
824	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
825	Media	Cerrado	UAT	
826	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
827	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
