Num_incidente	Servicio	Tipo_Servicio	Torre
INC002000000568	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000000570	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000571	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000572	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000573	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000000574	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000575	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000576	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000000578	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000579	SUGUS	Petici¢n de serv. por el usuario	BSS
INC002000000581	ONEDRIVE	Restauraci¢n de servicio a usuario	ESS
INC002000000582	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000000583	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000584	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000585	FAST VIRTUAL SERVICES (MANO)	Restauraci¢n de servicio a usuario	OSS
INC002000000586	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000587	BI_EN_TNA	Petici¢n de serv. por el usuario	BSS
INC002000000589	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000000590	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000591	TEFGAD-GLOBAL ACTIVE DIRECTORY	Petici¢n de serv. por el usuario	INFRA
INC002000000592	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000593	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000594	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000000595	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000596	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000598	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000599	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000600	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000602	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000603	IT CMDB	Petici¢n de serv. por el usuario	INFRA
INC002000000604	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000000605	DEVOPS	Petici¢n de serv. por el usuario	OSS
INC002000000606	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000607	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000000611	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000612	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000614	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000000615	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000616	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000617	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000619	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000620	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000621	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000622	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000000623	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000624	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000626	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000628	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000629	FACEBOOK WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000000630	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000631	TABLEAU	Restauraci¢n de servicio a usuario	BSS
INC002000000632	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000633	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000634	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000635	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000000636	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000639	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000640	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000000641	FAST RBM	Petici¢n de serv. por el usuario	BSS
INC002000000642	CUSTOMER WEB PORTAL	Restauraci¢n de servicio a usuario	BSS
INC002000000643	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000644	SUGUS	Restauraci¢n de servicio a usuario	BSS
INC002000000645	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000000646	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000000647	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000000648	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000649	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000000650	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000000651	CUSTOMER WEB PORTAL	Restauraci¢n de servicio a usuario	BSS
INC002000000652	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000000653	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000654	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000655	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000000656	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000000657	DNS	Restauraci¢n de servicio a usuario	INFRA
INC002000000659	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000000660	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000000665	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000666	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000667	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000669	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000000670	ROUTE EXPLORER (REX)	Petici¢n de serv. por el usuario	OSS
INC002000000671	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000672	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000673	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000000674	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000675	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000676	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000000677	FAST (TOMS + MANO)	Petici¢n de serv. por el usuario	BSS
INC002000000678	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000679	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000680	OMI PLATAFORMAS	Petici¢n de serv. por el usuario	OSS
INC002000000681	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000000683	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000684	OMI PLATAFORMAS	Petici¢n de serv. por el usuario	OSS
INC002000000685	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000686	FAST	Petici¢n de serv. por el usuario	BSS
INC002000000687	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000000688	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000000689	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000690	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000000691	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000692	SUGUS	Restauraci¢n de servicio a usuario	BSS
INC002000000693	TELARIX	Petici¢n de serv. por el usuario	BSS
INC002000000694	SUGUS	Restauraci¢n de servicio a usuario	BSS
INC002000000695	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000696	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000000697	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000698	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000000699	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000701	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000702	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000703	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000704	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000000705	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000000706	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000707	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000708	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000709	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000000710	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000711	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000000712	TEAMS	Petici¢n de serv. por el usuario	ESS
INC002000000713	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000715	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000716	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000000717	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000718	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000719	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000720	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000721	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000723	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000724	TEFGAD-GLOBAL ACTIVE DIRECTORY	Petici¢n de serv. por el usuario	INFRA
INC002000000725	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000726	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000727	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000000728	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000729	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000730	GLOBAL PRICING TOOL	Petici¢n de serv. por el usuario	BSS
INC002000000731	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000732	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000733	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000734	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000000735	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000000736	ONEDRIVE	Restauraci¢n de servicio a usuario	ESS
INC002000000737	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000738	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000739	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000740	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000000741	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000000743	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000000744	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000000745	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000747	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000748	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000000749	NNMI	Restauraci¢n de servicio a usuario	OSS
INC002000000750	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000751	NETROUNDS	Restauraci¢n de servicio a usuario	OSS
INC002000000752	MEETING CALL	Petici¢n de serv. por el usuario	ESS
INC002000000754	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000000755	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000000756	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000757	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000758	FAST RBM	Petici¢n de serv. por el usuario	BSS
INC002000000759	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000760	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000761	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000000764	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000765	DNS	Restauraci¢n de servicio a usuario	INFRA
INC002000000766	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000767	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000768	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000000769	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000770	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000772	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000000773	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000774	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000775	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000000776	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000000780	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000000781	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000782	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000000783	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000784	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000785	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000787	SUGUS	Petici¢n de serv. por el usuario	BSS
INC002000000788	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000790	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000791	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000792	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000000793	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000794	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000795	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000796	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000797	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000798	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000000799	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000800	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000801	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000000802	MERAKI	Petici¢n de serv. por el usuario	INFRA
INC002000000803	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000000804	FAST RBM	Petici¢n de serv. por el usuario	BSS
INC002000000805	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000806	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000808	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000000809	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000000810	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000000811	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000812	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000813	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000000814	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000000815	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000000816	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000817	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000819	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000000821	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000000822	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000823	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000824	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000000826	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000000827	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000000828	SUGUS	Restauraci¢n de servicio a usuario	BSS
INC002000000829	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000830	FAST	Petici¢n de serv. por el usuario	BSS
INC002000000831	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000832	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000000833	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000000834	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000835	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000836	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000000837	BI_EN_TNA	Petici¢n de serv. por el usuario	BSS
INC002000000838	BI_EN_TNA	Petici¢n de serv. por el usuario	BSS
INC002000000839	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000840	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000000841	NETROUNDS	Petici¢n de serv. por el usuario	OSS
INC002000000842	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000843	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000000845	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000846	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000000847	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000848	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000849	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000851	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000853	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000854	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000000856	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000857	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000000858	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000000859	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000861	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000862	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000863	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000000864	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000000865	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000866	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000000867	DATAWAREHOUSE-POWERCENTER-BO	Restauraci¢n de servicio a usuario	BSS
INC002000000868	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000870	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000000871	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000000872	AUTOCOTIZADOR CARRIER MAYORISTA	Petici¢n de serv. por el usuario	BSS
INC002000000873	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000000875	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000000876	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000877	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000000878	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000000879	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000000880	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000881	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000000882	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000000883	SUGUS	Restauraci¢n de servicio a usuario	BSS
INC002000000884	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000000885	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000886	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000887	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000000888	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000000889	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000890	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000000891	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000000892	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
